has_bytecode,is_verified,has_selfdestruct,has_delegatecall,is_proxy,has_owner,is_pausable,contract_risk_score,top_10_concentration,top_holder_pct,gini_coefficient,unique_holders,holder_risk_score,lp_locked,liquidity_usd,has_pair,liquidity_risk_score,mint_count,burn_count,unique_senders,unique_receivers,avg_transfer_value,anomaly_score,transfer_risk_score,is_known_scam,honeypot_pattern,similarity_score,pattern_risk_score,total_supply,has_tax,buy_tax,sell_tax,total_tax,tokenomics_risk_score,risk_score_variance,high_risk_modules,weighted_risk,confidence_avg,has_critical_flags,liquidity_holder_ratio,is_rugpull
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20444837246427305,0.16827858850771282,0.12985701341788103,0.5925779556097209,0.7533129318792571,0.4489117225927901,1.0,0.4170552362327056,0.0,0.6086875278828008,0.23357908312186626,0.9720489647757143,0.8361128049276877,0.2519082653674215,0.511442833917623,0.7094027697193312,0.6237219692791834,1.0,1.0,0.8111178727406951,0.08706470331296712,0.07930247475338636,0.0,0.1660774582263322,0.46499709120982774,0.0962988416307296,0.7988105198655018,0.0661864797012513,0.4966661809433508,0.793960345907922,0.5091377573691784,1.0,0.9896824949300881,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.34041155611425966,0.8364421924698697,0.6761957463565392,0.47583440322312703,0.716325343476028,0.5371693216040289,1.0,0.22911661391139904,1.0,0.9502840501704856,0.7359844887570796,0.36147833409427554,0.6780725123219167,0.3952924979506717,0.5652263811708307,0.061406583141121684,0.8391728105102971,1.0,0.0,0.13860149809820177,0.4894451812312478,0.20916268343226507,1.0,0.2891023028382981,0.36257957564991483,0.3811335112687235,0.543177874874176,0.052101976179726894,0.2910872649942303,0.4988830555572299,0.5258060915353533,0.0,0.7163104739385713,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5105807574595599,0.5489096316400717,0.8586001069824982,0.5243973102115493,0.6693854236698692,0.20353552248180484,0.0,0.23179027761657967,0.0,0.9987500343913169,0.007844921240623193,0.39413324282831175,0.684544433031324,0.9831622899114084,0.005933496746056477,0.9189347431104973,0.7591624811633813,0.0,0.0,0.48682942793742134,0.009923207163087922,0.3118876842149477,0.0,0.049062206599730096,0.1322795639977925,0.03051385571620996,0.8822910389513379,0.3626877066622874,0.9279541823917814,0.23384325559612962,0.5079879144216912,1.0,0.4253877817987627,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6151291405411998,0.1891957923903549,0.962732583861139,0.39448494025014946,0.476991915378175,0.1557516228655298,1.0,0.9013999412292332,0.0,0.3718601153330944,0.5392305273364831,0.20179958134219023,0.21715533349106497,0.24481173128413558,0.2155011558337655,0.08107491614729878,0.5987737041336165,1.0,0.0,0.2487156819788625,0.9687374888947464,0.11640768646481947,0.0,0.467595515228785,0.46421035547196315,0.49870135347151706,0.9723316784622913,0.11854070246563575,0.08773529875303132,0.22689633995622271,0.809565935023557,0.0,0.1913300302902443,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9106057172144217,0.7203839985864458,0.6283471175494444,0.507323735891299,0.642278163507115,0.8804219028736048,1.0,0.8339166004610369,0.0,0.2988030640832746,0.7937668070297539,0.07053429523732191,0.9842497664912904,0.37637062729826765,0.024774126934383744,0.9142313763441625,0.9611244018517173,1.0,0.0,0.16810686120613372,0.7515636317769093,0.45689907091449056,1.0,0.16844809265738642,0.3337215880909374,0.26134319558313057,0.147635185121485,0.06889668731923626,0.4593204620198018,0.4649246471158478,0.7800464588376043,1.0,0.08017732244335629,0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5098540095504577,0.5111136384895005,0.18410132336095697,0.7005986701794008,0.03836155478797465,0.43372370283142103,0.0,0.5535308853571833,1.0,0.8583560551590967,0.2662282863174682,0.7728044928617406,0.8416752092714888,0.30108718046521366,0.7545395326953875,0.4908072494527028,0.19159494968442303,1.0,1.0,0.7343253134949991,0.15885207615965602,0.9843091908625355,1.0,0.4987528465867506,0.2070479663713169,0.27213594715041284,0.39482775165562656,0.2497137984989214,0.9474681703773609,0.00880900739351631,0.6165789992683022,0.0,0.6721904206261219,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5012756446257294,0.6043129822403198,0.1056503454489307,0.6092975956637448,0.6214644226567846,0.41209360963253916,1.0,0.6161108004157211,0.0,0.9986114270374542,0.6032915106120174,0.24968106433932502,0.7890048845606946,0.10962498633000228,0.14564579602649774,0.44809111279591984,0.943379718994751,1.0,1.0,0.538096935472837,0.341674039951283,0.5146127912377616,0.0,0.48929387792489104,0.34012104225846534,0.1787819393498024,0.6649810252380308,0.401382643768152,0.9010352503184775,0.5313507546113662,0.8233215644520107,0.0,0.3169556149585583,1
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05024300982298213,0.4608983382065819,0.8128509715367578,0.5427031328651378,0.7778777055368772,0.03561215027284148,1.0,0.474325570550291,0.0,0.6296412342324573,0.6689001056186178,0.6089048610300379,0.33021522516002744,0.48989414213082494,0.8690471024768169,0.9733070795003765,0.40143816199886495,0.0,0.0,0.21618533237866777,0.16056237780817628,0.7418821683231693,1.0,0.38941172466790575,0.20065641387187544,0.34512767970606023,0.3054887554003497,0.13939137293656523,0.7013484423745502,0.9527795257670554,0.9421036284474875,0.0,0.229478458249868,0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.03491155265622381,0.8287089838180064,0.5787564763599993,0.8225164901999797,0.5003583603843902,0.4979763025873932,0.0,0.39166654287880887,0.0,0.7951407225115223,0.65502469640509,0.6877730355454815,0.5356316528472319,0.3786906633330023,0.6433243136757882,0.9903841776982191,0.5283989834014866,0.0,0.0,0.3100000112115451,0.7666174641293146,0.6829377976993461,0.0,0.010033547703483359,0.05709188399397963,0.23572817044039884,0.26703233772149515,0.13821580585040388,0.5893610519960747,0.1547068818625965,0.6386610505130568,1.0,0.3799543871123334,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5511599619163721,0.8295627156830498,0.6182850210137198,0.9254569799753225,0.35751332842723693,0.5541697216110001,0.0,0.9154768812183315,1.0,0.7817458588152745,0.4458496341987177,0.4712366872916477,0.13710318807432864,0.6948870858072801,0.22941867651571335,0.650178125961012,0.12273931954430894,1.0,0.0,0.9666536713277424,0.05889632542771517,0.849911435092138,0.0,0.27173746019218165,0.3594893735884499,0.1645306424822749,0.8137385606288366,0.41694063013018845,0.28073093713284014,0.5733456214756034,0.9159969039394937,1.0,0.5929230878077101,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4381786132483445,0.7093888218243862,0.7814620887547092,0.8297524560316778,0.2774267348009791,0.5588408709546665,0.0,0.12561270352030207,1.0,0.35533970821954697,0.3465779878757792,0.8763521130271916,0.538475976662706,0.8175945469515462,0.15772031708324974,0.1271192918570485,0.5401074389217909,1.0,0.0,0.8486795647085567,0.8404066555637142,0.21572349046560946,1.0,0.04341821022000575,0.4120438060853719,0.13256920185402143,0.9803784690587429,0.07391689728439133,0.3669571127524548,0.9617786886444568,0.8312545680010908,1.0,0.6717052166840012,1
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8391803949802986,0.10540137739646227,0.7032772277324516,0.5324004914823754,0.6428020501620825,0.7070311693228843,0.0,0.41844678971622795,0.0,0.5742703802570872,0.8359240730278135,0.44379484097972877,0.14588924648328727,0.5442497144956385,0.6276247009230531,0.5061700856552025,0.6112067518581934,0.0,0.0,0.8799467428731284,0.9421963388357298,0.7538262616930282,0.0,0.4475690129807581,0.36440309950969385,0.46282560346662976,0.7738033312474814,0.3083637958932736,0.09013486475412724,0.8605221394916002,0.5169102215864916,0.0,0.6451700693545301,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16067958471184518,0.8388538619040689,0.8344582528560966,0.8211095174862875,0.6928011986299087,0.17748183499101178,0.0,0.34456190798787534,0.0,0.8330569412642136,0.7584459569998643,0.2849086230417651,0.5530378439896012,0.03219642208733686,0.9008369802823235,0.5291631009556624,0.997701541808524,1.0,1.0,0.460012097080708,0.6766279428062999,0.8813552403057495,1.0,0.39481812632370145,0.11455733387833827,0.1454947575262101,0.5236766228041135,0.47750674149129274,0.7861082977582377,0.8503801163813403,0.6875749479147173,0.0,0.8632655834919736,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.024971662117049598,0.6710129805329098,0.05621390545987848,0.4063861277318358,0.8709675998625426,0.2522231342306188,1.0,0.49815072025114837,0.0,0.6881138762610555,0.3212551734139125,0.8960155229616223,0.6487218801549056,0.6189223562347216,0.7183602189143816,0.5144464281353097,0.9751924110715265,0.0,0.0,0.623807263920875,0.2129654500014342,0.17150982298024275,1.0,0.4861701882978415,0.47831750673880646,0.218196629714921,0.4425112319453147,0.4206515747886538,0.3238697679038117,0.821849930396189,0.7538786079295086,1.0,0.21875743107011525,0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.44903876793012587,0.6970241660042995,0.7475206367465048,0.3912225916639036,0.34233408246099073,0.8107304652304127,1.0,0.45763187454517507,1.0,0.02116381398203826,0.10301919444220609,0.8615642842499565,0.39019596724990235,0.055390730020939194,0.3485466516033776,0.5694918385200097,0.9663972918742872,1.0,0.0,0.3767677402044116,0.3600900958135508,0.34680221978800374,1.0,0.3041914765748977,0.01262728084557796,0.17517070105823412,0.5396477205303649,0.030907616889864598,0.6677818990302073,0.3090236060561856,0.8658495949773607,1.0,0.6367461631971355,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.23747855675225749,0.36298284040387163,0.8508527573220954,0.5419389259253112,0.7697723073855856,0.947170616843394,1.0,0.5188895316510814,1.0,0.3367056688975335,0.07180754544546919,0.164039947076413,0.49854487833129324,0.6163563235990249,0.5873835952686471,0.01872471379439067,0.34838806010205736,0.0,1.0,0.07771197568889054,0.47723987480893126,0.9701017643315615,0.0,0.261086402242169,0.16634264868782028,0.04308941371401798,0.46283970218773585,0.1599554382808127,0.35759477719861343,0.8906168312668122,0.6435652791267085,0.0,0.10111437618609409,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04961437333883745,0.8792795561570067,0.28613504245831434,0.8653916583308399,0.5613558241893379,0.13593274736732064,1.0,0.1399189772269941,0.0,0.14447569659460535,0.09427597789893605,0.02596101835392095,0.8756533876745859,0.6850299492691885,0.3107616953724214,0.7112272814705024,0.9912664987450435,0.0,1.0,0.40106931065678253,0.6046247722022537,0.7807878459797924,1.0,0.2594869279721938,0.13004621726744775,0.09296719724113356,0.5028880567856681,0.07118723279630818,0.46433044139626267,0.9413403512331711,0.9913650524289661,0.0,0.5479346898991778,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.724598286847629,0.7253716002348575,0.6404472739932529,0.4724437730696113,0.8828364906780791,0.4976495545052182,1.0,0.5131415015132771,1.0,0.2329722120780391,0.5828693611920428,0.08998555634962069,0.10856314470280937,0.19776762761751843,0.9991495667786588,0.712394301952988,0.45547815159511085,1.0,1.0,0.5939807532071447,0.6686630898116874,0.28259083253753237,0.0,0.19322418722717244,0.024063113807425485,0.09475098766319101,0.20345305052922769,0.47462031884356987,0.555002472376395,0.4957924232990394,0.8422698702525429,0.0,0.5839584024896712,0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.11159299995724747,0.11259046652919447,0.3141620638369721,0.34427738622907567,0.5278121082956208,0.21417625273958685,0.0,0.24241881388721087,0.0,0.9054894774913257,0.05166217582898969,0.28654739855381706,0.7917328929996529,0.819346148721771,0.7488391884618512,0.11546977517788792,0.8518362587619005,1.0,0.0,0.2871442707681314,0.5542147153188828,0.563941769644487,1.0,0.23434503361457049,0.20286484649433423,0.3468247571948274,0.9037419493093276,0.4929707831110406,0.8018524083906036,0.35457104725945876,0.6864068385821802,1.0,0.21623729893417365,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6083195000077717,0.40777803440616267,0.957971066482454,0.3921966746444485,0.5176298283979672,0.06007316835498244,1.0,0.18433134898819126,1.0,0.03689328891076815,0.3369268749640384,0.9722598017417107,0.1707545509961964,0.9110851315740486,0.6143816397567536,0.5702394424458007,0.216319969018972,1.0,1.0,0.8479505747274158,0.35131392082185575,0.4043261228494788,0.0,0.31770629156767516,0.31155742008138726,0.20329270498290458,0.7545350015232681,0.11749651027001895,0.2111563775406804,0.4142290156058561,0.5485125195385561,0.0,0.39169312999123684,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28104975016688916,0.8863803619601417,0.03342357243550376,0.901121477970706,0.5778770814409091,0.3255033381261354,1.0,0.06483421878619122,0.0,0.21980071196192374,0.7531997019142294,0.558516153160825,0.03670798280462839,0.8130869641138196,0.4232591427658292,0.5683611824357746,0.5058331796566023,1.0,0.0,0.15110015917459863,0.890917280564903,0.4899651763271299,0.0,0.4664738037781386,0.44127643174255066,0.3909837815353293,0.68097742269322,0.33484952241437627,0.3987653868298564,0.3342064418312656,0.590683880135405,0.0,0.8271928895838024,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.17349605035502202,0.047196701697378995,0.579792843832955,0.7436482993231013,0.7493153551424344,0.14368762518421274,1.0,0.7626525587561409,1.0,0.30956935223823145,0.2943481665153781,0.3732617320292688,0.18557460274504778,0.30510919021208216,0.6181522902595573,0.6824504201904001,0.9660120961276054,0.0,0.0,0.3671290894369199,0.08139205801795824,0.3551661913907085,0.0,0.2979421691280155,0.49484485809573503,0.3544754621670785,0.9499249709744731,0.4208158660235592,0.13008157189181757,0.21241844202454008,0.7438038800275784,0.0,0.14840905375296343,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37975152291931746,0.9614166196420495,0.1665035470495151,0.47724081435898363,0.9646904788284609,0.7099330734342463,1.0,0.42744192085655996,0.0,0.6168840719663948,0.7633080771801298,0.8887160946127464,0.7650431899704897,0.5866430124456344,0.3416160624673348,0.08539769213508108,0.9470313969234275,0.0,1.0,0.12490390532420292,0.46625605424349503,0.2793310185303406,0.0,0.4285579711586836,0.40404479320219905,0.09602488319801883,0.284394331912838,0.11684014220723826,0.0757605049212593,0.6184484702528894,0.7473476774791834,0.0,0.4345061976158402,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8014457762229537,0.6791625683195628,0.7122202051771587,0.6887070777297268,0.07356335421576565,0.5337254136714444,1.0,0.6266436833117583,1.0,0.5341016900858655,0.7454670382070553,0.45313633147849963,0.40512607333686,0.9148151491912277,0.028864839458030755,0.6265033072660964,0.6837348778214267,1.0,0.0,0.40483213398522533,0.7755648384674807,0.6747630413914187,0.0,0.4313899556512503,0.2343402593564124,0.2814584600600503,0.08115941089361423,0.09384031716048874,0.6046743561687918,0.5625968862453229,0.8838593824106767,1.0,0.9327330712114519,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3920935769045727,0.6313759776433766,0.17589028341866209,0.6693057356977452,0.05343460239101716,0.14383447099031088,0.0,0.7275933433047433,0.0,0.2182694828533861,0.24582713263321632,0.3152386284010211,0.8725205168461819,0.3206647262228499,0.39508852235663283,0.2807519507463412,0.7978143225530598,0.0,0.0,0.03966130497427045,0.060872665291400896,0.7785418150861175,1.0,0.2594163379241296,0.36185221298351533,0.3714544230244014,0.8261386603553317,0.005605511623640147,0.18909104435890267,0.4625850710392756,0.8630883127861262,0.0,0.5041089276996009,1
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7507696492110557,0.2705592564879914,0.23538326189835757,0.7588051849084628,0.9375503374073385,0.009241588405514367,1.0,0.6793166653135535,0.0,0.16424106722315446,0.7288221800927455,0.9412195287456574,0.5247075411822658,0.820027822265425,0.930480819579867,0.5070029904961719,0.1764266966024014,1.0,1.0,0.27254939506164544,0.7053352168113012,0.8739571227473448,0.0,0.1737348207488108,0.42181189429482036,0.3165214617378615,0.9984169636492549,0.20598122847076294,0.059799341926098815,0.09584538668483178,0.6006365192589087,1.0,0.725133711833287,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1254862967991507,0.24879178873917707,0.4943708110457581,0.46323128809513137,0.5298756255182061,0.8081570490242127,1.0,0.4705007190896823,0.0,0.2367980345961188,0.7477766382721007,0.849517666192678,0.022250351926330958,0.009475131261696523,0.6263010947738659,0.7733235527040767,0.7216585494841574,1.0,1.0,0.4007352551136837,0.819711622753325,0.15532996731818804,1.0,0.3197869366660405,0.23265359820934067,0.30000825404399045,0.5784324380201994,0.4497187311973582,0.8970979312064055,0.7968929647059998,0.7974783102791325,0.0,0.8268660395555509,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7727714196650791,0.9420582194885955,0.9148349499968781,0.9050820910360784,0.6149030145669361,0.17619440616424753,1.0,0.3878985289517298,0.0,0.5025296267016556,0.39745392566702686,0.843668375419441,0.7167136096019268,0.00364670278467627,0.08395570307090161,0.7056459363630133,0.6180508083353723,1.0,1.0,0.47816536327669157,0.6608312985270522,0.8228555236452406,1.0,0.22293867095742137,0.39252721701274995,0.369805443700384,0.058809387912681865,0.45148982452817443,0.5343144197853958,0.1749335627507892,0.5103109003714441,1.0,0.20377437484549243,1
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.23693332490664865,0.29827245423412274,0.21171437214797084,0.516557993456009,0.48242360159472886,0.606216642220766,1.0,0.3759599096406637,1.0,0.27117778571120343,0.21042048374151823,0.5122847430502131,0.1102329087212327,0.7597116603389674,0.8849936133950259,0.11890301767799338,0.09155173575124609,0.0,1.0,0.5436963584751419,0.012936892275355993,0.25480082447706354,1.0,0.04072043366096645,0.24132620915643838,0.028390369628153445,0.7804680401549412,0.06387156375450814,0.13462820740298465,0.11456204339604814,0.6992736996921667,1.0,0.21821723553293237,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6773931298888728,0.7755052967189994,0.14424002111810352,0.7858921577833657,0.09365745260747449,0.33692191307674557,1.0,0.6400487969300563,0.0,0.9476025016077222,0.5212708068918691,0.789438398815455,0.7893796334619244,0.7614475821271212,0.26887484934151484,0.5911847871160733,0.11315900658967626,1.0,1.0,0.2749911297899189,0.18013702713220625,0.42733638991005063,1.0,0.18890455021621683,0.19324799543836135,0.3657109736807164,0.07374904884584155,0.10217624026419747,0.05342612744754971,0.6230713954829474,0.8820526202858029,1.0,0.7585914560983835,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5657815548409963,0.39312179820707915,0.7589768318540306,0.3112872524605504,0.7680893784186665,0.5854859383150356,1.0,0.4947943549418734,1.0,0.46386522142884756,0.9213975880001963,0.17935335926455187,0.16810254980518002,0.7889771878522938,0.24376949308272744,0.9691165309407386,0.10844361775126188,0.0,1.0,0.5230413346148723,0.34211307889195075,0.9014436858492466,0.0,0.49703606902466246,0.2630454188918806,0.13632763157671418,0.5400139862592812,0.2040236654672668,0.11986005341365613,0.3986443612377232,0.6997542966435832,1.0,0.7533067381764009,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9291447172116873,0.13925407078470398,0.500619532333931,0.5608599909259031,0.7472246450885869,0.315653626982324,0.0,0.8491322479885106,1.0,0.058796016544637064,0.639616732432062,0.5732229575562436,0.34544638580551346,0.9300268378881623,0.2970909687803208,0.15676943733500226,0.7243569348298357,1.0,1.0,0.5090046215620598,0.2336900356380459,0.454503600982602,1.0,0.024255935013143604,0.33792736881357244,0.28593612725467704,0.27753247421052707,0.39031227258185097,0.4713372403206141,0.05980847535232947,0.9177981199007121,0.0,0.060183320639619065,1
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.38732251797531403,0.01071529769535895,0.9117851123817714,0.5461968725711658,0.311703321492812,0.08693956069225417,1.0,0.8747019843267121,0.0,0.7292664058366334,0.1729224976272612,0.9838459228475457,0.7612714296253603,0.11790631182028422,0.5772022361259574,0.8529070877254149,0.14171520824757244,0.0,1.0,0.3161780508762084,0.9626521402274274,0.1970635340443162,1.0,0.34833345595046333,0.3634410281592987,0.12115249734825373,0.9150267805923954,0.3059257417658643,0.6684652551688978,0.3555683549610582,0.9880776450626407,1.0,0.32249824069496436,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06616518883444045,0.5442573370152508,0.14661455715984228,0.68043910000811,0.3062392452284004,0.2229500085577536,0.0,0.17056037800651846,0.0,0.3288452882089896,0.6827569247335199,0.29095843051796166,0.9542313574764216,0.23198498498368836,0.5446880934339766,0.7025480805537769,0.46773227111447047,0.0,1.0,0.8302003306564782,0.6515939141137936,0.1598686552371178,1.0,0.42059435253562355,0.17836813444605393,0.4194087861034188,0.451331213259485,0.2569248717601082,0.6412800749860456,0.7717803522849628,0.8036063013496828,1.0,0.398532491908438,1
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.019155485551252904,0.9757788185489327,0.6459278930230393,0.35091538324403754,0.8378413809055185,0.1880585664790756,0.0,0.13623365154572564,0.0,0.6534889320582475,0.42720302728183457,0.7943523292476752,0.37143395064673235,0.9037249203738076,0.4914137546228817,0.7740033129097597,0.35698180587775774,0.0,1.0,0.5456411265935651,0.2969709573515703,0.4729837666521338,1.0,0.32436295173768936,0.2856601257780174,0.240279677150378,0.8984633484785534,0.29596594211130156,0.1444230862644985,0.6152492052170976,0.5725020381708783,0.0,0.8290404034711537,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8268585609727531,0.3691361938092045,0.23287914615181504,0.8530919616082757,0.07235725774132662,0.42801935243964384,1.0,0.6304009260359995,0.0,0.279594370523232,0.591528797355373,0.49047840720806724,0.8294002201989358,0.17723619777235344,0.717536863512627,0.28195832714264546,0.5505041407702178,0.0,0.0,0.332269718746545,0.9296974986654456,0.7626724239765541,1.0,0.284874115581645,0.45493543704022354,0.3214706060124918,0.29908108525456756,0.048099846901148324,0.6334889518377088,0.3627860229869968,0.6898386039527054,1.0,0.42186225542973743,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5247356376614322,0.35719233399304484,0.1567604286516393,0.452446561237298,0.8811051483565658,0.6582837834261573,1.0,0.3012257480622794,1.0,0.5707437417333199,0.7340640350231079,0.03980568322208733,0.19079226547583872,0.682229267576584,0.316537731334959,0.28788892937984245,0.7064764872194028,1.0,0.0,0.9473385120807765,0.7405941994761869,0.9972051439743013,1.0,0.35377720848937877,0.4881564500553199,0.39704102173836403,0.38736258382135125,0.2388318211274535,0.4048656242175994,0.19180479163458808,0.5047416775341875,1.0,0.9259288904032438,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7752440518349493,0.3440916178494421,0.6834294151572705,0.7739264704174071,0.2566616898959144,0.26380607494635755,1.0,0.01857071876509886,1.0,0.7721525048074647,0.5149473515144448,0.7630193978156674,0.8071797702024911,0.5304630000408154,0.7820645215724311,0.9060194557764881,0.684722537221332,0.0,0.0,0.845112413071161,0.28460721182704196,0.7874086284309019,0.0,0.21467136864982783,0.11362404559197725,0.44765762753568217,0.9471191882470805,0.4960316447695642,0.46474378429946506,0.6317956208047733,0.8013629619203764,0.0,0.9966077771406401,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2344256000115147,0.5205438373048584,0.5936846199087332,0.8622484862708653,0.5929847477554939,0.012069935300617951,0.0,0.8886426693629551,1.0,0.928008741774554,0.8139839745733086,0.1685691443921128,0.657494059256251,0.08319367685150725,0.17532167837859913,0.35983203209255865,0.5155199159143766,0.0,1.0,0.9825878115518009,0.3788815694019554,0.8770119589428536,0.0,0.04568086865443838,0.09641558285667073,0.3660310485346705,0.20131445093163536,0.044223073469543905,0.8014304062453171,0.8875553009463553,0.910784250486899,1.0,0.7807261656943496,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34508374551323373,0.44066488342429355,0.7548274583623312,0.6933138693690591,0.9359941790017777,0.5189373642647569,1.0,0.22690076724380825,1.0,0.26112714443307705,0.7221555793166278,0.6314735671327502,0.19274350721236844,0.28526366194153285,0.7826207890770093,0.06301539069281048,0.4643348736103855,1.0,0.0,0.6922338746454207,0.19942885830395674,0.747832360934888,0.0,0.48118587715169087,0.33834281671432426,0.07438428809520287,0.5785011516511451,0.2596233388174432,0.33249937267963836,0.6462727180159138,0.8149700394615215,0.0,0.6663866895672574,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.03010387221131894,0.8799146267270145,0.30946257644618236,0.8186182447053898,0.6781225015366464,0.6057594893589721,1.0,0.9292806516858091,0.0,0.33485695099898116,0.6150733400185107,0.0856641940469729,0.3025039603514116,0.5203722164409679,0.6638101052502828,0.60059670357945,0.3978155951222587,0.0,0.0,0.37822290550604687,0.9710739982658219,0.895435100756106,1.0,0.21615038499209804,0.20734194291172192,0.42726618479289324,0.38851032856011136,0.1478246308286873,0.14699904716335377,0.8129038546502242,0.8930431145917249,1.0,0.39189716598712276,0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9614923245741122,0.5055207917234903,0.44797165638218994,0.7633022185505038,0.4144298124670366,0.9628704940018097,1.0,0.7174344508782536,1.0,0.4642664202859397,0.1507928158323515,0.9468673974959648,0.131770888597036,0.8523501166838341,0.6832083095475865,0.12481766904184266,0.8619099483043794,1.0,0.0,0.2808606666790123,0.5172964958900732,0.07629354331391325,1.0,0.3326946185840088,0.012111169209068517,0.3092889579327531,0.7741668850687273,0.2699566484309795,0.8734531335663405,0.521527838554371,0.8999519636379434,1.0,0.06703944605203338,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6678679067008134,0.5077578381885688,0.4054716763304185,0.5488708580064053,0.6895342089054152,0.5894708030932468,0.0,0.7626534899114843,0.0,0.9271748377359889,0.8359491109115683,0.2917238871803609,0.3829670110643133,0.7075384896146737,0.48155339712726,0.7965962414079082,0.330851804872645,0.0,0.0,0.663317843674481,0.8960566874979846,0.9299315989816455,1.0,0.2656552184446476,0.17343093532364207,0.3047248791901368,0.1292963711713574,0.2869093800168733,0.212130575866338,0.7179711067410288,0.9255062881087319,1.0,0.5731387563961305,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9332050877593062,0.1383715947205566,0.9840894639665142,0.8662009773234958,0.3439796363163702,0.47117255937814184,0.0,0.20146149579316042,0.0,0.9013868568106571,0.935905585319816,0.2264646916773949,0.2036486411232774,0.621883161454933,0.6670015326808647,0.6417464425010574,0.25936582116749485,1.0,0.0,0.9808165824953037,0.3464997710168477,0.39640615372565613,0.0,0.027336535988777277,0.40337237173612606,0.4606702799024608,0.4372149690046685,0.28873644905973794,0.2940298705546427,0.8962267737783524,0.6333318914987771,0.0,0.36170490554399093,1
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2654964074290723,0.982739540910386,0.2922489567393879,0.5062909589198695,0.27725841634918613,0.5734016258977038,1.0,0.23419442561681292,1.0,0.08987828010063803,0.13696512380929482,0.1291364040663343,0.6439979536304735,0.4960328899414148,0.07979704655945741,0.8747265052212082,0.7433154936552713,0.0,1.0,0.6267150801038488,0.8608416030974757,0.9216142232804446,1.0,0.47637330049626925,0.3987134651915913,0.12441577783294155,0.6989326268452631,0.4261043926554433,0.7065900589026224,0.7731789782586551,0.9356342614102109,1.0,0.35089807583234356,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6114636112256608,0.24997289086882968,0.2948172383467669,0.6998490424260619,0.9966832779346797,0.927900629862027,0.0,0.5212677538240658,1.0,0.13192982575381085,0.48824112943343057,0.9460021933390478,0.9945051042205587,0.2986839838141343,0.8515511170493673,0.7848372497826352,0.35976346169672646,0.0,1.0,0.8816149409898382,0.05388684842716396,0.07573283745947557,1.0,0.39626861305716166,0.24734257440829094,0.11979380924701666,0.4070162350061598,0.19487370733683046,0.6835503170576073,0.9098539533981457,0.8270469992317455,0.0,0.6877092527094356,1
